id,imdb_id,title,original_title,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Western,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender
230029,tt3163364,Top Star,톱스타,107.0,2013,ko,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,,
65207,tt0192601,The Twelve Gold Medallions,Shi er jin pai,102.0,1970,en,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
300544,tt0094143,Thru the Wire,Thru the Wire,6.0,1987,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,,,
89433,tt0126839,Big Bullet,Chung fung dui liu feng gaai tau,87.0,1996,cn,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8333333333333333,2.0,,
55157,tt0108074,Eagle Shooting Heroes,射鵰英雄傳之東成西就,103.0,1993,cn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5555555555555556,,2.0,2.0
168693,tt1259773,Milk,Milk,10.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,,1.0
231218,tt0340078,Dog,Dog,10.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,,
44472,tt0388534,Wasp,Wasp,26.0,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,,1.0
369299,tt5538800,Why Blame It on the Child?,¿Qué culpa tiene el niño?,105.0,2016,es,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,1.6666666666666667,2.0
96906,tt0102660,Perry Mason: The Case of the Maligned Mobster,Perry Mason: The Case of the Maligned Mobster,95.0,1991,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5714285714285714,2.0,,
46522,tt0083526,The Aftermath,The Aftermath,95.0,1982,en,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1.8,2.0,,2.0
369059,tt4555594,How Sarah Got Her Wings,How Sarah Got Her Wings,88.0,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,,
26630,tt1288571,Shank,Shank,94.0,2009,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,,2.0
345922,tt3401882,Fist Fight,Fist Fight,91.0,2017,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,2.0,2.0
262841,tt3095734,Monster Trucks,Monster Trucks,105.0,2016,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.72,2.0,1.5,2.0
324542,tt2072233,Sleepless,Sleepless,95.0,2017,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.75,2.0,1.5,
340837,tt4731136,A Cure for Wellness,A Cure for Wellness,146.0,2017,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.6,2.0,1.6666666666666667,2.0
211088,tt2468638,Beyond The Edge,Beyond The Edge,93.0,2013,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,,1.3333333333333333
85758,tt0102659,Perry Mason: The Case of the Glass Coffin,Perry Mason: The Case of the Glass Coffin,100.0,1991,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,
84705,tt0440445,Beyond Our Ken,公主復仇記,97.0,2004,cn,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,,
372490,tt4622018,Swept Under,Swept Under,91.0,2015,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,,1.3333333333333333,2.0
403570,tt3567194,Red Dog: True Blue,Red Dog: True Blue,88.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.7777777777777777,,1.0,2.0
226050,tt0102658,Perry Mason: The Case of the Fatal Fashion,Perry Mason: The Case of the Fatal Fashion,95.0,1991,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,2.0,,2.0
46121,tt1100911,The Capture of the Green River Killer,The Capture of the Green River Killer,180.0,2008,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.4,,,2.0
228257,tt0105124,Perry Mason: The Case of the Fatal Framing,Perry Mason: The Case of the Fatal Framing,91.0,1992,en,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5555555555555556,2.0,,
95400,tt0105126,Perry Mason: The Case of the Reckless Romeo,Perry Mason: The Case of the Reckless Romeo,86.0,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.4,2.0,,
152618,tt0398075,Galaxy Hunter,Galaxy Hunter,86.0,2004,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,,,1.0
389630,tt3910814,All We Had,All We Had,105.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.625,1.0,,
18223,tt1131749,Poison Ivy: The Secret Society,Poison Ivy: The Secret Society,95.0,2008,en,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,,1.0,2.0
394689,tt5602318,Garfunkel and Oates: Trying to be Special,Garfunkel and Oates: Trying to be Special,62.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,1.0,,1.0
340481,tt4630550,The Unknown Girl,La Fille inconnue,106.0,2016,fr,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0
382501,tt3564574,Eternity,Eternity,115.0,2016,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.25,2.0,,2.0
173189,tt2226050,Brian Posehn: The Fartist,Brian Posehn: The Fartist,58.0,2013,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,2.0,2.0
134680,tt1860180,Billy Gardell: Halftime,Billy Gardell: Halftime,60.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
404791,tt4940370,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,Hundraettåringen som smet från notan och försvann,108.0,2016,sv,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8333333333333333,2.0,,
369698,tt5157456,Viking,Викинг,133.0,2016,ru,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,2.0,2.0
205236,tt0065075,El taxi de los conflictos,El taxi de los conflictos,100.0,1973,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,
335450,tt0011401,Life of the Party,Life of the Party,50.0,1920,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,,2.0
50737,tt1668191,Hunting Season,Av Mevsimi,144.0,2010,tr,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,2.0,,2.0
16122,tt0091766,Playing Beatie Bow,Playing Beatie Bow,93.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6666666666666667,,,
377691,tt1740683,The Man,Mesteren,93.0,2017,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.75,,,
12911,tt0199481,The Gaul,Vercingétorix,124.0,2001,fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8333333333333333,,,2.0
411656,tt4482938,Tonio,Tonio,100.0,2016,nl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,,2.0,
404378,tt3606888,A Street Cat Named Bob,A Street Cat Named Bob,103.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.3846153846153846,2.0,1.75,1.0
31390,tt0439504,Brothers in Arms,Brothers in Arms,85.0,2005,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8571428571428572,2.0,,2.0
47971,tt1293847,xXx: Return of Xander Cage,xXx: Return of Xander Cage,107.0,2017,en,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.6521739130434783,2.0,1.5,
292280,tt4030600,The Bye Bye Man,The Bye Bye Man,96.0,2017,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5,2.0,1.0,2.0
395982,tt5154288,Prevenge,Prevenge,88.0,2017,en,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1.2857142857142858,1.0,,1.0
324849,tt4116284,The Lego Batman Movie,The Lego Batman Movie,104.0,2017,en,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1.6666666666666667,,1.75,2.0
58820,tt1101637,The Beckoning Silence,L'eco Del Silenzio,73.0,2007,it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.0,2.0,
76420,tt1986806,DC Showcase: Catwoman,DC Showcase: Catwoman,15.0,2011,en,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.2,1.0,1.5,
269246,tt3643216,Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short,Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short,1.0,2014,en,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,2.0,,2.0
264170,tt3643208,Batman: Strange Days,Batman: Strange Days,3.0,2014,en,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.6666666666666667,,2.0,2.0
327083,tt0300611,The Victoria's Secret Fashion Show 2001,The Victoria's Secret Fashion Show 2001,50.0,2001,es,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,,
16487,tt0122264,The Spirit of Christmas,The Spirit of Christmas,5.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,2.0,,
16486,tt0144618,The Spirit of Christmas,The Spirit of Christmas,4.0,1992,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.0,2.0,2.0,2.0
26461,tt1324027,Trailer Park Boys: Say Goodnight to the Bad Guys,Trailer Park Boys: Say Goodnight to the Bad Guys,60.0,2008,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8888888888888888,2.0,,2.0
38878,tt0385278,She's Too Young,She's Too Young,88.0,2004,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2857142857142858,2.0,,2.0
43641,tt1701223,Superman/Shazam!: The Return of Black Adam,Superman/Shazam!: The Return of Black Adam,25.0,2010,en,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.8571428571428572,2.0,2.0,
365037,tt3599642,Swearnet Live,Swearnet Live,75.0,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,
72955,tt0097253,Déjà vu,Дежа Вю,108.0,1989,ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,2.0
53217,tt0051189,"What's Opera, Doc?","What's Opera, Doc?",7.0,1957,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,2.0,2.0,2.0
377263,tt5029608,Frantz,Frantz,113.0,2016,fr,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,1.6666666666666667,2.0
19010,tt0389912,Deep Evil,Deep Evil,90.0,2004,fr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6,,2.0,
106876,tt0075764,The Black Panther,The Black Panther,102.0,1977,en,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.75,,1.0,2.0
400749,tt0008329,Mothers of Men,Mothers of Men,64.0,1917,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,,
417056,tt3827684,The Hollow,The Hollow,128.0,2016,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8,,1.3333333333333333,
384727,tt4840554,The Ideal,L'Idéal,90.0,2016,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285714285714286,,,
85755,tt0105125,Perry Mason: The Case of the Heartbroken Bride,Perry Mason: The Case of the Heartbroken Bride,90.0,1992,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,
363689,tt4229298,The Unspoken,The Unspoken,90.0,2015,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5555555555555556,2.0,1.0,2.0
380771,tt0065452,Bartleby,Bartleby,78.0,1970,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,,2.0
411088,tt4857264,The Invisible Guest,Contratiempo,106.0,2016,es,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6666666666666667,2.0,,2.0
240634,tt3297108,How Videogames Changed the World,How Videogames Changed the World,97.0,2013,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,,2.0
97073,tt0107812,Perry Mason: The Case of the Skin-Deep Scandal,Perry Mason: The Case of the Skin-Deep Scandal,91.0,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,2.0,,
383785,tt4217392,Kung Fu Yoga,功夫瑜伽,130.0,2017,zh,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1.7777777777777777,2.0,2.0,2.0
392271,tt4909752,Rangoon,रंगून,167.0,2017,hi,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.6666666666666667,2.0
401544,tt5493706,Death Race 2050,Death Race 2050,93.0,2017,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3333333333333333,,1.25,
328796,tt3519772,Burn Country,Burn Country,102.0,2016,en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6,2.0,,2.0
374205,tt5251328,One Piece Film: GOLD,ワンピース　フィルム GOLD,120.0,2016,ja,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.7142857142857142,,,
109213,tt0092288,The Zero Boys,The Zero Boys,89.0,1986,en,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.6666666666666667,,1.0,
423122,tt6217368,"Dana Carvey: Straight White Male, 60","Dana Carvey: Straight White Male, 60",64.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,2.0,2.0
398738,tt5651050,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,95.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.0,2.0,
256569,tt3305308,Trespass Against Us,Trespass Against Us,99.0,2017,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8,,1.25,2.0
382220,tt5735464,Master,마스터,143.0,2016,ko,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.875,2.0,,2.0
381008,tt5432114,Claire in Motion,Claire in Motion,83.0,2017,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1428571428571428,1.0,1.0,1.0
98377,tt0106280,Angelfist,Angelfist,80.0,1993,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.3333333333333333,2.0,2.0,
91339,tt0107316,Kill Zone,Kill Zone,81.0,1993,en,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,
57518,tt1772263,Eddie Griffin: You Can Tell 'Em I Said It,Eddie Griffin: You Can Tell 'Em I Said It,82.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
107420,tt0096114,The Sisterhood,The Sisterhood,75.0,1988,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.3333333333333333,2.0,2.0,
66659,tt0091012,Equalizer 2000,Equalizer 2000,85.0,1987,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,2.0,,
107412,tt0091957,Silk,Silk,84.0,1986,en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,2.0,2.0,2.0
107319,tt0088393,Wheels of Fire,Wheels of Fire,81.0,1985,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,2.0,2.0,
107605,tt0443725,Bloodfist 2050,Street Fighter 2050,78.0,2005,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,,
108177,tt0954327,Demetri Martin. Person.,Demetri Martin. Person.,42.0,2007,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
45782,tt0233973,Jeff Foxworthy: Totally Committed,Jeff Foxworthy: Totally Committed,56.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,
102053,tt2302925,Them Idiots: Whirled Tour,Them Idiots: Whirled Tour,120.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
38323,tt0076340,Mama,Ma-ma,83.0,1976,ru,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.0,1.0,,2.0
17417,tt1308736,Hallelujah!,Le Missionnaire,91.0,2009,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,,,2.0
412205,tt5787384,Past Life,Past Life,110.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
429238,tt5740806,Coin Heist,Coin Heist,97.0,2017,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6428571428571428,,2.0,
409502,tt4950110,I'm Not Ashamed,I'm Not Ashamed,112.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,,
345925,tt4578118,Rupture,Rupture,102.0,2016,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6363636363636365,2.0,1.5,2.0
396392,tt5670394,Wedding Bells,Wedding Bells,84.0,2016,en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.0,,
393658,tt5605328,Tulips in Spring,Tulips in Spring,84.0,2016,en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,,
4652,tt0183126,The Golden Goose,Die goldene Gans,67.0,1964,de,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6666666666666667,,,2.0
80544,tt1577038,A Christmas Wish,A Christmas Wish,93.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.5714285714285714,2.0,,2.0
85628,tt0227684,The Third Prince,Třetí princ,84.0,1982,cs,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.3333333333333333,,,2.0
208436,tt0171765,The Salt Prince,Soľ nad zlato,85.0,1983,sk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.8,2.0,,1.5
50454,tt1369647,Christmas Angel,Christmas Angel,87.0,2009,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,,1.0
7088,tt0497025,Christmas in Boston,Christmas in Boston,136.0,2005,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,1.0,
407335,tt5734214,Summer in the City,Summer in the City,84.0,2016,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,,
211387,tt3067038,Marvel One-Shot: Agent Carter,Marvel One-Shot: Agent Carter,15.0,2013,en,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8333333333333333,2.0,,
412511,tt5105666,Cup of Love,Cup of Love,90.0,2016,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,,
369057,tt4648986,A Prince for Christmas,A Prince for Christmas,84.0,2015,fr,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,,2.0
60821,tt1312251,The Good Witch's Garden,The Good Witch's Garden,85.0,2009,en,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.5,2.0,,
61005,tt1560779,The Good Witch's Gift,The Good Witch's Gift,84.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.5,2.0,,
424822,tt5334108,Advance & Retreat,Advance & Retreat,87.0,2016,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,,
76535,tt2011109,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,4.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,,,
427045,tt5739680,A December Bride,A December Bride,120.0,2016,en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.0,,2.0
421623,tt6132948,A Nutcracker Christmas,A Nutcracker Christmas,86.0,2016,en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,2.0,2.0,
410315,tt5921218,The Mistletoe Promise,The Mistletoe Promise,84.0,2016,en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,2.0,
421626,tt6349282,Sleigh Bells Ring,Sleigh Bells Ring,82.0,2016,en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,1.0,,
89269,tt1737583,After the Fall,After the Fall,84.0,2010,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,2.0,,
24068,tt0279204,Lucky Girl,Lucky Girl,95.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,,2.0
396616,tt4353996,The King's Choice,Kongens nei,133.0,2016,no,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0
14564,tt0498381,Rings,Rings,102.0,2017,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4666666666666666,1.75,1.3333333333333333,2.0
367206,tt5269396,Sword Master,三少爷的剑,108.0,2016,zh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,,2.0,2.0
28670,tt0059693,The Secret of Blood Island,The Secret of Blood Island,84.0,1964,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8888888888888888,2.0,2.0,2.0
61341,tt1637728,Ferocious Planet,Ferocious Planet,89.0,2011,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.6666666666666667,2.0,,
72268,tt0297821,We Can Be Heroes!,Bäst i Sverige!,89.0,2002,sv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,,,
158273,tt0382839,Max and Mona,Max and Mona,98.0,2004,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,2.0,2.0
270047,tt0155535,Beck 06 - Monstret,Beck 06 - Monstret,90.0,1998,sv,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,,,
69990,tt0101426,Bejewelled,Bejewelled,93.0,1991,en,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.5,2.0,,2.0
180514,tt0064103,Bokhandlaren som slutade bada,Bokhandlaren som slutade bada,99.0,1969,sv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,,2.0
229373,tt0181819,Födelsedagen,Födelsedagen,114.0,2000,sv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,,,
362584,tt5084196,Kizumonogatari Part 2: Nekketsu,傷物語　第二部〈Ⅱ熱血篇〉,68.0,2016,ja,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1.6666666666666667,2.0,,
116988,tt0077287,Cadena perpetua,Cadena perpetua,95.0,1979,es,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,,,
226236,tt0107813,Perry Mason: The Case of the Telltale Talk Show Host,Perry Mason: The Case of the Telltale Talk Show Host,96.0,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,,
267466,tt3550748,Innocent Thing,가시,117.0,2014,ko,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.4,2.0,,
91618,tt0070782,Terminal Island,Terminal Island,88.0,1973,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5,1.0,,1.5
85753,tt0107811,Perry Mason: The Case of the Killer Kiss,Perry Mason: The Case of the Killer Kiss,96.0,1993,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,2.0
55253,tt0457076,The Machine,A Máquina,89.0,2006,pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,,,
294098,tt3420108,Gooische Vrouwen 2,Gooische Vrouwen 2,106.0,2014,nl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,,,
393519,tt4954522,Raw,Grave,99.0,2016,fr,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.4583333333333333,1.0,1.0,1.0
83754,tt2040605,You Are My Pet,너는 펫,110.0,2011,ko,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,,
433244,tt5577742,Clinical,Clinical,104.0,2017,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142,,1.0,
381075,tt1774591,Teenage Cocktail,Teenage Cocktail,88.0,2016,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5555555555555556,2.0,2.0,2.0
92940,tt0107810,Perry Mason: The Case of the Wicked Wives,Perry Mason: The Case of the Wicked Wives,96.0,1993,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,
257258,tt1411956,Sold,Sold,97.0,2016,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,,1.0,2.0
236696,tt0035877,Fin'n Catty,Fin'n Catty,7.0,1943,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,,2.0
