year,title,imdb_id,id,rating,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender,original_title
2014,Unbroken,1809398,6013,0,137,2014,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.5,1.4,1.6666666666666667,Unbroken
2014,Exodus: Gods and Kings,1528100,6019,2,150,2014,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.6842105263157894,2.0,1.6,2.0,Exodus: Gods and Kings
2014,Top Five,2784678,6026,3,102,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,2.0,1.6,2.0,Top Five
2014,They Came Together,2398249,6034,3,84,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6333333333333333,2.0,2.0,2.0,They Came Together
2014,A Girl Walks Home Alone at Night,2326554,6036,3,99,2014,en,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,1.6666666666666667,1.0,A Girl Walks Home Alone at Night
2014,I Origins,2884206,6045,3,106,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4444444444444444,1.5,2.0,2.0,I Origins
2014,"Two Days, One NIght",2737050,6053,3,95,2014,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,2.0,2.0,2.0,"Deux jours, une nuit"
2014,Zombeavers,2784512,6091,3,85,2014,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.625,1.0,2.0,2.0,Zombeavers
2014,Kingsman: The Secret Service,2802144,6108,3,130,2015,en,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.6923076923076923,2.0,2.0,1.6666666666666667,Kingsman: The Secret Service
2014,American Sniper,2179136,6118,1,133,2014,en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8611111111111112,2.0,2.0,2.0,American Sniper
2014,"Normal Heart, The",1684226,6124,1,133,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9285714285714288,2.0,2.0,2.0,The Normal Heart
2014,El Ni&ntilde;o,2093990,6158,1,136,2014,es,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.875,2.0,1.6666666666666667,2.0,El niño
2014,Big Eyes,1126590,6159,3,105,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.53125,2.0,2.0,2.0,Big Eyes
2014,Predestination,2397535,6172,3,97,2014,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7857142857142858,2.0,2.0,2.0,Predestination
2014,God&#39;s Pocket,2920808,6178,1,88,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,2.0,1.75,2.0,God's Pocket
2014,Song of the Sea,1865505,6182,3,93,2014,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.8,1.5,2.0,2.0,Song of the Sea
2014,Before I Go to Sleep,1726592,6185,3,92,2014,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.7142857142857142,2.0,1.5,2.0,Before I Go to Sleep
2014,Love Is Strange,2639344,6195,2,98,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,1.5,1.5,2.0,Love Is Strange
2014,Suite francaise,0900387,6196,3,107,2014,en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3076923076923077,2.0,2.0,2.0,Suite Française
2014,"Last Five Years, The",2474024,6252,1,94,2014,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.3333333333333333,2.0,2.0,2.0,The Last Five Years
2014,Love &amp; Mercy,0903657,6305,2,120,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,2.0,1.6666666666666667,2.0,Love & Mercy
2014,Escobar: Paradise Lost,2515030,6331,2,120,2014,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8,1.0,1.5,1.0,Escobar: Paradise Lost
2014,"Kumiko, the Treasure Hunter",3263614,6348,3,105,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,2.0,"Kumiko, the Treasure Hunter"
2014,Infinitely Polar Bear,1969062,6385,3,87,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5555555555555556,1.0,1.8,1.0,Infinitely Polar Bear
2014,She&#39;s Funny That Way,1767372,6413,3,93,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3478260869565215,2.0,1.75,2.0,She's Funny That Way
2014,Black Sea,2261331,6423,0,115,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8888888888888888,2.0,1.5,2.0,Black Sea
2014,A Brilliant Young Mind,3149038,6425,1,111,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,1.5,2.0,X+Y
2014,Tinker Bell and the Legend of the NeverBeast,3120408,6440,3,77,2014,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.0769230769230769,2.0,2.0,2.0,Tinker Bell and the Legend of the NeverBeast
2014,"Ich seh, Ich seh",3086442,6459,0,100,2014,de,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,1.0,2.0,1.0,"Ich seh, Ich seh"
2014,Cooties,2490326,6488,1,88,2014,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.4615384615384617,1.0,1.8571428571428572,2.0,Cooties
2014,"Falling, The",3294200,6499,3,102,2014,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2222222222222223,1.0,1.0,1.0,The Falling
2014,Paper Planes,3328716,6501,1,96,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.75,2.0,2.0,2.0,Paper Planes
2014,Big Game,2088003,6513,0,90,2014,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.9285714285714288,2.0,1.75,2.0,Big Game
2014,It Follows,3235888,6518,3,100,2015,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.3529411764705883,2.0,2.0,2.0,It Follows
2014,Rosewater,2752688,6545,1,103,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,1.5,1.4,2.0,Rosewater
2014,Mercenaries,3598222,6551,3,90,2014,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,2.0,2.0,2.0,Mercenaries
2014,Comet,2965412,6607,1,91,2014,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.75,2.0,1.5,2.0,Comet
2014,Ask Me Anything,2505294,6646,3,100,2014,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.5333333333333334,1.0,1.25,1.0,Ask Me Anything
2014,While We&#39;re Young,1791682,6673,3,97,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.6153846153846154,2.0,1.6,2.0,While We're Young
2014,Spring,3395184,6690,0,109,2014,en,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8,2.0,2.0,2.0,Spring
2014,Stretch,2494280,6765,1,94,2014,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.6470588235294117,1.5,1.6666666666666667,2.0,Stretch
2014,5 Flights Up,2933544,7036,3,92,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2857142857142858,2.0,1.6666666666666667,2.0,5 Flights Up
2014,Respire,3365778,7275,3,91,2014,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.25,1.0,2.0,1.5,Respire
2014,Clown,1780798,7280,3,100,2014,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,1.5,1.8,2.0,Clown
2014,Justice League: WAR,3060952,7428,3,79,2014,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.818181818181818,2.0,2.0,2.0,Justice League: War
2014,Horrible Bosses 2,2170439,8331,1,108,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6470588235294117,1.5,1.0,2.0,Horrible Bosses 2
2014,Da Sweet Blood of Jesus,3104930,7730,3,123,2014,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.8,2.0,1.5,2.0,Da Sweet Blood of Jesus
2014,Sharknado 2: The Second One,3062074,7776,3,86,2014,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5714285714285714,2.0,2.0,2.0,Sharknado 2: The Second One
2014,Heaven Is For Real,1929263,8330,2,99,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,1.25,2.0,Heaven is for Real
2014,Dumb and Dumber 2,2096672,8328,3,110,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5862068965517242,2.0,2.0,2.0,Dumb and Dumber To
2014,Dolphin Tale 2,2978462,8327,3,107,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5263157894736843,2.0,2.0,1.5,Dolphin Tale 2
2014,Night at the Museum: Secret of the Tomb,2692250,8236,1,97,2014,en,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.7391304347826086,1.6666666666666667,1.5,2.0,Night at the Museum: Secret of the Tomb
2014,Deliver Us From Evil,2377322,8377,2,118,2014,en,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8666666666666667,2.0,1.5,2.0,Deliver Us from Evil
2014,Taken 3,2446042,9415,1,109,2014,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7173913043478262,2.0,1.6666666666666667,2.0,Taken 3
2014,Cloud 9,2762970,10225,3,90,2014,en,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,2.0,1.6666666666666667,1.5,Cloud 9
2014,Robot Overlords,2145829,10412,1,90,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.6666666666666667,2.0,2.0,2.0,Robot Overlords
2014,Tusk,3099498,10954,0,102,2014,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.625,2.0,1.5,2.0,Tusk
2015,Home,2224026,6148,3,94,2015,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.7142857142857142,2.0,1.3333333333333333,2.0,Home
2015,Ex Machina,0470752,6084,1,108,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,1.4,2.0,Ex Machina
2015,Strange Magic,4191054,6093,3,99,2015,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.6666666666666667,2.0,1.6666666666666667,1.75,Strange Magic
2015,Mortdecai,3045616,6098,1,106,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8461538461538465,2.0,1.6,2.0,Mortdecai
2015,Jupiter Ascending,1617661,6101,3,124,2015,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.6333333333333333,1.0,1.4,1.0,Jupiter Ascending
2015,"SpongeBob Movie: Sponge Out of Water, The",2279373,6105,2,93,2015,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.5588235294117647,1.3333333333333333,1.25,2.0,The SpongeBob Movie: Sponge Out of Water
2015,"Duke of Burgundy, The",2570858,6107,3,101,2014,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,1.5,2.0,The Duke of Burgundy
2015,Fifty Shades of Grey,2322441,6113,3,125,2015,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5294117647058822,1.0,1.8,1.5,Fifty Shades of Grey
2015,Chappie,1823672,6134,1,120,2015,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8125,2.0,1.75,1.5,Chappie
2015,Insurgent,2908446,6157,3,119,2015,en,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.4782608695652173,2.0,1.5,2.0,Insurgent
2015,Furious 7,2820852,6186,3,137,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6451612903225807,2.0,1.6666666666666667,2.0,Furious 7
2015,Avengers: Age of Ultron,2395427,6217,3,141,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.6666666666666667,2.0,1.8,2.0,Avengers: Age of Ultron
2015,Pitch Perfect 2,2848292,6284,3,115,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.375,1.5,1.7777777777777777,1.0,Pitch Perfect 2
2015,Far From the Madding Crowd,2935476,6237,3,119,2015,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7333333333333334,2.0,1.3333333333333333,2.0,Far from the Madding Crowd
2015,Mad Max: Fury Road,1392190,6242,3,120,2015,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.5806451612903225,1.6666666666666667,1.6428571428571428,2.0,Mad Max: Fury Road
2015,Focus,2381941,6254,1,105,2015,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7,2.0,1.3333333333333333,2.0,Focus
2015,Inside Out,2096673,6255,3,94,2015,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.6363636363636365,2.0,1.75,2.0,Inside Out
2015,Spy,3079380,6265,3,120,2015,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.6666666666666667,2.0,1.75,2.0,Spy
2015,Tomorrowland,1964418,6267,3,130,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.7777777777777777,2.0,1.75,2.0,Tomorrowland
2015,"Age of Adaline, The",1655441,6269,3,112,2015,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.7391304347826086,2.0,1.375,2.0,The Age of Adaline
2015,A Little Chaos,2639254,6271,3,117,2014,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6521739130434785,2.0,1.5714285714285714,2.0,A Little Chaos
2015,La loi du march&eacute;,4428814,6279,1,93,2015,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,2.0,La Loi du marché
2015,San Andreas,2126355,6281,3,114,2015,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.5142857142857142,2.0,1.625,2.0,San Andreas
2015,Insidious: Chapter 3,3195644,6292,3,97,2015,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.7272727272727273,1.5,1.625,2.0,Insidious: Chapter 3
2015,Last Knights,2493486,6297,1,115,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.8846153846153848,2.0,1.4,2.0,Last Knights
2015,Entourage,1674771,6303,2,104,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7027027027027026,2.0,1.6,2.0,Entourage
2015,Jurassic World,0369610,6306,3,124,2015,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.6666666666666667,2.0,2.0,1.7142857142857142,Jurassic World
2015,Shaun the Sheep Movie,2872750,6329,0,85,2015,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.8571428571428572,2.0,1.8,2.0,Shaun the Sheep Movie
2015,"Gunman, The",2515034,6328,1,115,2015,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.625,2.0,1.8571428571428572,2.0,The Gunman
2015,Get Hard,2561572,6325,1,100,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.761904761904762,1.0,1.8,2.0,Get Hard
2015,Minions,2293640,6338,3,91,2015,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.5833333333333333,2.0,2.0,2.0,Minions
2015,Terminator Genisys,1340138,6340,0,126,2015,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.8214285714285712,2.0,1.375,1.3333333333333333,Terminator Genisys
2015,Ted 2,2637276,6350,1,115,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,2.0,1.75,2.0,Ted 2
2015,Trainwreck,3152624,6357,3,125,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6129032258064515,2.0,2.0,1.0,Trainwreck
2015,Ant-Man,0478970,6359,2,117,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.7666666666666666,2.0,1.7777777777777777,2.0,Ant-Man
2015,Slow West,3205376,6364,0,84,2015,en,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,1.3333333333333333,2.0,Slow West
2015,Southpaw,1798684,6366,2,123,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6363636363636365,1.5,1.8333333333333333,2.0,Southpaw
2015,Pixels,2120120,6367,1,105,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.7352941176470589,2.0,1.9166666666666667,2.0,Pixels
2015,Irrational Man,3715320,6375,2,95,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5294117647058822,2.0,1.3333333333333333,2.0,Irrational Man
2015,Grandma,4270516,6383,3,78,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.368421052631579,2.0,1.6666666666666667,2.0,Grandma
2015,Descendants,3440298,6386,3,112,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1.5454545454545454,2.0,1.5,1.0,Descendants
2015,Mission: Impossible - Rogue Nation,2381249,6389,0,131,2015,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.75,1.5,1.5,2.0,Mission: Impossible - Rogue Nation
2015,Tangerine,3824458,6390,3,87,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,1.7142857142857142,2.0,Tangerine
2015,Fantastic Four,1502712,6392,0,100,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.75,2.0,1.8,2.0,Fantastic Four
2015,Teen Beach 2,3764966,6399,3,104,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.5,2.0,1.6666666666666667,2.0,Teen Beach 2
2015,"Man from U.N.C.L.E., The",1638355,6407,3,116,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.7272727272727273,2.0,2.0,2.0,The Man from U.N.C.L.E.
2015,Ricki and the Flash,3623726,6410,3,100,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.5454545454545454,2.0,2.0,1.0,Ricki and the Flash
2015,Il racconto dei racconti,3278330,6418,3,125,2015,en,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.4615384615384617,2.0,1.5,2.0,Il racconto dei racconti
2015,I&#39;ll See You in My Dreams,3236120,6419,3,92,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,1.5,2.0,I'll See You in My Dreams
2015,Madame Bovary,2334733,6422,2,118,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,1.0,1.0,1.0,Madame Bovary
2015,Self/less,2140379,6424,1,116,2015,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.681818181818182,2.0,1.5,2.0,Self/less
2015,Mr. Holmes,3168230,6430,1,103,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5625,2.0,1.0,2.0,Mr. Holmes
2015,"Martian, The",3659388,6466,3,141,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.6470588235294117,2.0,1.5,2.0,The Martian
2015,Aloha,1243974,6467,3,105,2015,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5625,2.0,1.3333333333333333,2.0,Aloha
2015,Sicario,3397884,6470,0,121,2015,en,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.8695652173913044,1.5,1.8333333333333333,2.0,Sicario
2015,Pawn Sacrifice,1596345,6475,1,115,2015,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7592592592592593,2.0,1.5,2.0,Pawn Sacrifice
2015,"Green Inferno, The",2403021,6478,3,100,2014,en,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1.5,1.6666666666666667,1.75,2.0,The Green Inferno
2015,Black Mass,1355683,6486,1,122,2015,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,1.9166666666666667,2.0,Black Mass
2015,"Final Girls, The",2118624,6489,3,91,2015,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4615384615384617,2.0,1.75,2.0,The Final Girls
2015,Crimson Peak,2554274,6494,3,119,2015,en,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1.6363636363636365,2.0,1.75,2.0,Crimson Peak
2015,Steve Jobs,2080374,6506,3,122,2015,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.3846153846153846,1.5,1.6666666666666667,2.0,Steve Jobs
2015,"Walk, The",3488710,6510,1,123,2015,en,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.7407407407407407,2.0,1.8,2.0,The Walk
2015,Spectre,2379713,6519,1,148,2015,en,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.8088235294117647,2.0,1.7142857142857142,2.0,Spectre
2015,"Ridiculous 6, The",2479478,6597,2,119,2015,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7941176470588236,2.0,2.0,2.0,The Ridiculous 6
2015,"Peanuts Movie, The",2452042,6548,3,88,2015,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4,2.0,2.0,2.0,The Peanuts Movie
2015,Brooklyn,2381111,6549,3,111,2015,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,1.5,1.2,2.0,Brooklyn
2015,"Good Dinosaur, The",1979388,6558,3,93,2015,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.7777777777777777,2.0,1.5,2.0,The Good Dinosaur
2015,"Hunger Games: Mockingjay - Part 2, The",1951266,6560,3,137,2015,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4878048780487805,1.5,1.6,2.0,The Hunger Games: Mockingjay - Part 2
2015,"Dressmaker, The",2910904,6566,3,118,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,1.0,1.0,1.0,The Dressmaker
2015,"Revenant, The",1663202,6567,0,156,2015,en,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.9230769230769231,1.5,1.7142857142857142,2.0,The Revenant
2015,Creed,3076658,6588,2,133,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7692307692307692,2.0,1.625,2.0,Creed
2015,In the Heart of the Sea,1390411,6589,1,122,2015,en,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1.875,2.0,1.6,1.5,In the Heart of the Sea
2015,Vacation,1524930,6596,3,99,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.68,1.6666666666666667,1.75,2.0,Vacation
2015,Krampus,3850590,6601,3,98,2015,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.5,2.0,1.6,2.0,Krampus
2015,Star Wars: The Force Awakens,2488496,6610,3,136,2015,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.7454545454545454,2.0,1.5,2.0,Star Wars: The Force Awakens
2015,Pan,3332064,6611,1,111,2015,en,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.6923076923076923,2.0,1.6666666666666667,2.0,Pan
2015,By the Sea,3707106,6612,3,122,2015,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.0,1.5,1.0,By the Sea
2015,Hidden,2131532,6613,3,83,2015,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.4,2.0,1.75,2.0,Hidden
2015,"Lobster, The",3464902,6614,3,118,2015,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.4615384615384617,2.0,1.5,2.0,The Lobster
2015,Mistres America,2872462,6619,3,84,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.181818181818182,2.0,1.5,1.5,Mistress America
2015,"Hateful Eight, The",3460252,6628,3,167,2015,en,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.6923076923076923,2.0,1.5,2.0,The Hateful Eight
2015,Point Break,2058673,6632,0,114,2015,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8333333333333333,2.0,1.8333333333333333,2.0,Point Break
2015,Joy,2446980,6635,3,124,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.411764705882353,2.0,1.5454545454545454,1.6666666666666667,Joy
2015,Macbeth,2884018,6637,1,113,2015,en,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,2.0,1.5,2.0,Macbeth
2015,"Intern, The",2361509,6643,3,121,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.36,1.0,1.1666666666666667,1.0,The Intern
2015,Captive,3268668,6644,3,97,2015,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4545454545454546,2.0,2.0,2.0,Captive
2015,"Big Short, The",1596363,6648,1,130,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6875,1.5,1.5,2.0,The Big Short
2015,Daddy&#39;s Home,1528854,6651,1,96,2015,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6875,2.0,2.0,2.0,Daddy's Home
2015,Chi-Raq,4594834,6660,3,127,2015,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.6363636363636365,2.0,1.5,2.0,Chi-Raq
2015,Mythica: The Darkspore,3478232,6661,3,108,2015,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8,1.0,2.0,1.75,Mythica: The Darkspore
2015,Legend,3569230,6671,3,131,2015,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7878787878787878,2.0,1.7272727272727273,2.0,Legend
2015,"Last Witch Hunter, The",1618442,6684,3,106,2015,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.4375,1.5,1.4,2.0,The Last Witch Hunter
